"","Coverage","Uncut","Cut","Diversity","Substitutions","Indel","Cmut","CmutPam","C.T","length","active.UncutPAM.qualiy","uncut.quality","inactive.PAM.quality","cut.length","all.length","Mutationperbase","System","Day","Lane","gRNA","p.cut","p.uncut","p.uncut.quality","Day.c","replicate","p.active.uncut.PAM","p.inactive.cut"
"101",472,55,417,0.255191175527134,1.72881355932203,1.05932203389831,1.33898305084746,1.24152542372881,0.0360169491525424,26.9237288135593,371,52,49,26.5428571428571,26.9237288135593,"0.08_0.02_0.08_0.08_0.05_0.05_0.02_0.04_0.07_0.04_0_0.06_0.02_0.09_0.02_0.07_0.02_0.15_0.12_0.07","Cas9",25,8467,"g9",0.758181818181818,0.116525423728814,0.110169491525424,25,"Replicate2",0.786016949152542,0.103813559322034
"102",5328,3288,2040,0.214926981394171,0.230292792792793,1.24380630630631,0.121433933933934,0.111298798798799,0.0112612612612613,23.7070195195195,1915,3279,134,21.6378721327477,23.7070195195195,"0.02_0.04_0.01_0.01_0.03_0.03_0.01_0.02_0.05_0.02_0.02_0.06_0.12_0.18_0.15_0.25_0.24_0.22_0.25_0.05","Cas9",2,8467,"g3",0.302760463045414,0.617117117117117,0.615427927927928,2,"Replicate2",0.359421921921922,0.0251501501501501
"103",719,578,141,0.185858240407015,0.593880389429764,0.592489568845619,0.136300417246175,0,0.0139082058414465,24.8859527121001,59,578,82,24.4184397163121,24.8859527121001,"0.05_0.21_0.11_0.06_0.13_0.19_0.13_0.18_0.14_0.16_0.21_0.25_0.22_0.12_0.25_0.31_0.29_0.1_0.23_0.16","BE3",32,8467,"g2",0.160958904109589,0.803894297635605,0.803894297635605,32,"Replicate2",0.0820584144645341,0.114047287899861
"104",18689,11706,6983,0.209101011896636,0.221681202846594,1.19460645299374,0.118786451923591,0.109529669859276,0.00984536358285623,23.7644068703515,6610,11691,388,21.7000571591883,23.7644068703515,"0.01_0.05_0.02_0.01_0.04_0.04_0.03_0.01_0.06_0.03_0.02_0.09_0.16_0.2_0.18_0.29_0.24_0.23_0.25_0.05","BE3",2,8467,"g3",0.305990096840629,0.626357750548451,0.625555139386805,2,"Replicate2",0.353683985231955,0.0207608753812403
"105",3697,1145,2552,0.564302222406312,0.802542602109819,4.28969434676765,0.207465512577766,0.146605355693806,0.0630240735731674,19.8260751961049,2198,1142,357,17.5127201565558,19.8260751961049,"0.05_0.15_0.09_0.09_0.14_0.13_0.12_0.09_0.14_0.07_0.08_0.12_0.16_0.26_0.15_0.3_0.22_0.26_0.25_0.05","BE3",32,8467,"g3",0.57737556561086,0.309710576142818,0.308899107384366,32,"Replicate2",0.594536110359751,0.0965647822558831
"106",14995,6975,8020,0.314000239213645,0.906102034011337,1.65868622874291,0.558586195398466,0.497099033011004,0.0485495165055018,22.5153717905969,6803,6944,1248,20.3723761023475,22.5153717905969,"0.05_0.1_0.05_0.03_0.01_0.01_0.03_0.03_0.03_0.02_0.02_0.04_0.06_0.15_0.13_0.29_0.23_0.51_0.16_0.51","Cas9",25,8467,"g5",0.453389111877438,0.465155051683895,0.463087695898633,25,"Replicate2",0.453684561520507,0.0832277425808603
"107",1642,268,1374,0.367784923793803,0.564555420219245,1.95188794153471,0.0493300852618758,0,0.0152253349573691,22.8440925700365,1166,263,213,22.4329224075417,22.8440925700365,"0.03_0.06_0.04_0.03_0.02_0.07_0.06_0.01_0.04_0.06_0.09_0.17_0.08_0.09_0.15_0.12_0.22_0.16_0.48_0.1","Cas9",25,8467,"g2",0.707153885743695,0.163215590742996,0.160170523751523,25,"Replicate2",0.710109622411693,0.129719853836784
"108",1232,1161,71,0.100246842793864,0.142857142857143,0.234577922077922,0.0933441558441558,0.0137987012987013,0.00811688311688312,24.9472402597403,31,1158,43,24.1216216216216,24.9472402597403,"0.06_0.1_0.1_0.09_0.19_0.06_0.03_0.19_0.06_0.12_0.06_0.03_0.19_0.13_0.06_0.2_0.13_0.22_0.19_0.09","BE3",25,8467,"g4",0.047972972972973,0.94237012987013,0.939935064935065,25,"Replicate2",0.0251623376623377,0.0349025974025974
"109",10801,6108,4693,0.330052518535903,0.391074900472179,2.29543560781409,0.117396537357652,0.104527358577909,0.0291639662994167,22.200999907416,4288,6091,422,18.5811040339703,22.200999907416,"0.03_0.09_0.06_0.05_0.07_0.07_0.07_0.05_0.13_0.03_0.04_0.09_0.14_0.23_0.18_0.26_0.13_0.22_0.23_0.05","BE3",25,8467,"g3",0.360777982779828,0.56550319414869,0.563929265808721,25,"Replicate2",0.39700027775206,0.0390704564392186
"110",8331,611,7720,0.553633786857445,0.763533789461049,4.32325051014284,0.247869403432961,0.0380506541831713,0.0818629216180531,20.1607250030008,5875,611,1845,19.7777202072539,20.1607250030008,"0.01_0.01_0.05_0.06_0.05_0.03_0.02_0.06_0.07_0.06_0.1_0.11_0.13_0.15_0.18_0.19_0.3_0.2_0.45_0.09","Cas9",25,8467,"g1",0.795056642636457,0.073340535349898,0.073340535349898,25,"Replicate2",0.70519745528748,0.221462009362622
"111",10134,3378,6756,0.270135656402772,0.256956779159266,1.72182751134794,0.0812117623840537,0.0170712453128084,0.0270376948884942,23.8144858890862,6171,3367,596,23.2246194768731,23.8144858890862,"0_0.01_0.04_0.04_0.04_0.02_0.02_0.04_0.06_0.05_0.08_0.08_0.13_0.14_0.18_0.26_0.34_0.18_0.37_0.13","Cas9",2,8467,"g1",0.548065222681918,0.333333333333333,0.332247878429051,2,"Replicate2",0.608940201302546,0.0588119202684034
"112",4133,1054,3079,0.319284854505436,0.473989837890152,1.62400193563997,0.0396806194047907,0,0.00992015485119768,23.3697072344544,2668,1051,414,22.8137573004542,23.3697072344544,"0.02_0.06_0.04_0.05_0.07_0.08_0.09_0.06_0.06_0.07_0.08_0.15_0.06_0.06_0.18_0.1_0.22_0.21_0.44_0.1","Cas9",32,8467,"g2",0.631330736108263,0.255020566174691,0.25429470118558,32,"Replicate2",0.645535930316961,0.100169368497459
"113",4476,1472,3004,0.263694766176893,0.292001787310098,1.60701519213584,0.115951742627346,0.0201072386058981,0.0399910634495085,24.0241286863271,2740,1466,270,23.5485049833887,24.0241286863271,"0.02_0.04_0.06_0.05_0.04_0.03_0.03_0.07_0.05_0.06_0.1_0.09_0.14_0.13_0.13_0.22_0.26_0.12_0.36_0.08","BE3",25,8467,"g1",0.552104392574894,0.328865058087578,0.327524575513852,25,"Replicate2",0.612153708668454,0.0603217158176944
"114",11163,1728,9435,0.327632904646198,0.789931022126668,1.81671593657619,0.413598495028218,0.324375167965601,0.0300098539819045,23.2300456866434,8750,1715,698,22.9087637595258,23.2300456866434,"0.01_0.03_0.04_0.04_0.04_0.02_0.03_0.05_0.06_0.04_0.09_0.09_0.13_0.14_0.14_0.25_0.23_0.5_0.4_0.12","Cas9",4,8467,"g4",0.69672131147541,0.154797097554421,0.153632536056616,4,"Replicate2",0.78383946967661,0.0625279942667742
"115",6072,5088,984,0.133915153001706,0.422266139657444,0.305171277997365,0.280467720685112,0.148880105401845,0.0494071146245059,24.7931488801054,762,5074,236,23.7414829659319,24.7931488801054,"0.21_0.26_0.25_0.28_0.21_0.16_0.13_0.17_0.29_0.14_0.16_0.16_0.16_0.17_0.21_0.19_0.25_0.26_0.13_0.47","BE3",32,8467,"g5",0.135425268373245,0.837944664031621,0.835638998682477,32,"Replicate2",0.125494071146245,0.038866930171278
"116",25172,2416,22756,0.493693976456869,0.789845860479898,3.63054187192118,0.287819799777531,0.0461624026696329,0.110877165104084,21.2941363419673,18469,2410,4293,20.9017221685265,21.2941363419673,"0.05_0.07_0.08_0.08_0.09_0.06_0.07_0.08_0.08_0.07_0.13_0.12_0.17_0.16_0.16_0.24_0.3_0.2_0.45_0.1","Cas9",18,8468,"g1",0.807007589190723,0.0959796599396154,0.0957412998569839,18,"Replicate2",0.733712061020181,0.170546639122835
"117",300,200,100,0.293836222962364,1.46333333333333,1.61666666666667,0.76,0.0466666666666667,0.253333333333333,28.0333333333333,61,187,52,24.7787610619469,28.0333333333333,"0.06_0.18_0.12_0.12_0.16_0.02_0.11_0.08_0.21_0.21_0.19_0.11_0.24_0.12_0.1_0.32_0.22_0.26_0.17_0.16","Cas9",4,8468,"g6",0.294117647058824,0.666666666666667,0.623333333333333,4,"Replicate2",0.203333333333333,0.173333333333333
"118",13437,8095,5342,0.204034409436633,0.682964947532931,0.733497060355734,0.432834710128749,0.388479571332887,0.0205402991739227,23.7877502418695,4908,8076,453,21.9613878007834,23.7877502418695,"0.08_0.1_0.1_0.09_0.06_0.08_0.04_0.07_0.08_0.06_0.06_0.07_0.09_0.15_0.1_0.25_0.14_0.4_0.08_0.44","BE3",10,8468,"g5",0.367729056240105,0.602441021061249,0.601027014958696,10,"Replicate2",0.365260102701496,0.033712882339808
"119",19141,13044,6097,0.180513947428402,0.517632307611932,0.666840812914686,0.325740556919701,0.29251345279766,0.0367274437072253,23.9498458805705,5552,13015,574,21.7187397975841,23.9498458805705,"0.03_0.08_0.02_0.02_0.02_0.01_0.02_0.02_0.04_0.03_0.03_0.04_0.12_0.14_0.15_0.32_0.24_0.46_0.15_0.46","Cas9",10,8468,"g5",0.289836470811941,0.681469097748289,0.679954025390523,10,"Replicate2",0.29005799070059,0.0299879839088867
"120",22861,12122,10739,0.255601983644876,0.501421635099077,1.38095446393421,0.281746205327851,0.0330694195354534,0.0975460391059009,24.1009142207253,8403,12088,2370,23.0920820569943,24.1009142207253,"0.05_0.1_0.13_0.11_0.14_0.1_0.09_0.14_0.08_0.1_0.2_0.15_0.2_0.16_0.15_0.22_0.26_0.13_0.34_0.13","BE3",4,8468,"g1",0.411203859702864,0.530248020646516,0.528760771619789,4,"Replicate2",0.36756922269367,0.10367000568654
"121",17298,5122,12176,0.409526813746813,0.507457509538675,2.92022199098162,0.237657532662736,0.223840906463175,0.0226037692218754,21.7507804370447,11225,5111,962,20.3879543776155,21.7507804370447,"0.03_0.05_0.03_0.03_0.03_0.04_0.04_0.02_0.06_0.03_0.04_0.1_0.18_0.21_0.16_0.34_0.23_0.3_0.27_0.07","Cas9",18,8468,"g3",0.617694805194805,0.296103595791421,0.295467684125332,18,"Replicate2",0.648918950167649,0.0556133657070182
"122",1154,163,991,0.567638622239019,3.81975736568458,2.21923743500867,2.62391681109185,1.40901213171577,0.311958405545927,26.2045060658579,634,163,357,25.5802219979818,26.2045060658579,"0.32_0.16_0.13_0.21_0.2_0.21_0.18_0.21_0.23_0.22_0.15_0.12_0.1_0.19_0.17_0.19_0.23_0.15_0.17_0.27","Cas9",4,8468,"g9",0.740657698056801,0.141247833622184,0.141247833622184,4,"Replicate2",0.549393414211439,0.309358752166378
"123",13368,6713,6655,0.283064417837506,0.832360861759425,1.40252842609216,0.502842609216038,0.453545780969479,0.0476511071214841,22.8904847396768,5750,6703,915,20.7689422355589,22.8904847396768,"0.03_0.1_0.03_0.01_0.01_0.02_0.02_0.03_0.02_0.01_0.02_0.04_0.1_0.16_0.12_0.29_0.22_0.45_0.15_0.45","Cas9",18,8468,"g5",0.4643779219873,0.502169359664871,0.501421304608019,18,"Replicate2",0.430131657690006,0.0684470377019749
"124",2424,1035,1389,0.202081501860971,0.257013201320132,0.972359735973597,0.0404290429042904,0,0.0127887788778878,24.59199669967,1293,1019,112,24.2960854092527,24.59199669967,"0.02_0.05_0.04_0.04_0.02_0.05_0.03_0.03_0.04_0.03_0.04_0.1_0.06_0.11_0.21_0.04_0.22_0.11_0.45_0.06","BE3",4,8468,"g2",0.521200750469043,0.426980198019802,0.420379537953795,4,"Replicate2",0.533415841584158,0.0462046204620462
"125",2283,429,1854,0.852313217397335,3.62242663162505,4.41480508103373,2.53876478318003,0.273762593079282,0.434077967586509,24.3823915900131,140,429,1714,24.2394822006472,24.3823915900131,"0.1_0.41_0.42_0.36_0.31_0.38_0.28_0.56_0.29_0.28_0.45_0.34_0.66_0.48_0.17_0.57_0.27_0.35_0.5_0.07","BE3",18,8468,"g4",0.666906474820144,0.187910643889619,0.187910643889619,18,"Replicate2",0.0613228208497591,0.750766535260622
"126",15283,7375,7908,0.285406358477395,0.456454884512203,1.71975397500491,0.202512595694563,0.183340967087614,0.0227049663024275,23.2027088922332,7247,7358,678,21.533880126183,23.2027088922332,"0.06_0.08_0.03_0.09_0.1_0.04_0.08_0.07_0.07_0.07_0.06_0.12_0.17_0.22_0.23_0.34_0.33_0.31_0.32_0.07","BE3",4,8468,"g3",0.448961053707278,0.482562324151017,0.481449977098737,4,"Replicate2",0.474187005169142,0.0443630177321207
"127",5112,898,4214,0.540186740194012,1.12069640062598,3.87989045383412,0.647104851330203,0.395148669796557,0.0629890453834116,20.3378325508607,3482,895,735,19.34835190894,20.3378325508607,"0.03_0.03_0.05_0.06_0.05_0.01_0.03_0.05_0.1_0.06_0.13_0.08_0.15_0.13_0.1_0.18_0.18_0.55_0.5_0.09","Cas9",18,8468,"g4",0.751694612914734,0.17566510172144,0.175078247261346,18,"Replicate2",0.681142410015649,0.143779342723005
"128",12339,853,11486,0.395627874188638,1.0583515681984,2.28308614960694,0.558067914741875,0.424183483264446,0.0531647621363157,22.5245157630278,10426,844,1069,22.3424967377121,22.5245157630278,"0.03_0.04_0.04_0.04_0.05_0.03_0.03_0.05_0.06_0.06_0.11_0.1_0.12_0.14_0.15_0.25_0.24_0.55_0.44_0.12","Cas9",32,8468,"g4",0.839374451914645,0.0691303995461545,0.0684010049436745,32,"Replicate2",0.844963125050652,0.0866358700056731
"129",11634,4209,7425,0.345251042899416,0.436135465016331,2.30746089049338,0.227866597902699,0.21841155234657,0.0154718927282104,22.5351555784769,6927,4206,501,21.1394722670975,22.5351555784769,"0.05_0.08_0.03_0.04_0.06_0.05_0.05_0.04_0.06_0.06_0.05_0.07_0.14_0.19_0.18_0.32_0.22_0.28_0.28_0.07","BE3",10,8468,"g3",0.560800604229607,0.36178442496132,0.361526560082517,10,"Replicate2",0.595410005157298,0.0430634347601857
"130",1835,290,1545,0.283458180053443,1.87574931880109,1.2125340599455,1.42561307901907,1.21634877384196,0.064850136239782,26.958038147139,1343,288,204,26.3917259211377,26.958038147139,"0.24_0.1_0.12_0.11_0.08_0.12_0.08_0.12_0.12_0.11_0.07_0.12_0.09_0.14_0.1_0.09_0.15_0.14_0.14_0.15","Cas9",8,8468,"g9",0.75476306790425,0.158038147138965,0.156948228882834,8,"Replicate2",0.731880108991826,0.111171662125341
"131",25168,10603,14565,0.18314163564693,0.206214240305149,0.826605212968849,0.0278130959949142,0,0.0141052129688493,24.8623251748252,13957,10561,650,24.7627849661121,24.8623251748252,"0.06_0.08_0.08_0.03_0.06_0.09_0.07_0.05_0.05_0.06_0.09_0.11_0.1_0.11_0.17_0.1_0.19_0.17_0.3_0.09","BE3",10,8468,"g2",0.525926193399292,0.421288938334393,0.419620152574698,10,"Replicate2",0.55455340114431,0.0258264462809917
"132",8889,1594,7295,0.332787563860422,0.383395207559906,2.21689728878389,0.122735965800427,0.0227247159410507,0.0451119361007987,23.3698953763078,6535,1586,768,23.0156100232781,23.3698953763078,"0.01_0.01_0.04_0.02_0.04_0.02_0.02_0.05_0.05_0.04_0.1_0.07_0.15_0.15_0.19_0.21_0.32_0.18_0.42_0.14","Cas9",4,8468,"g1",0.739033532570155,0.179322758465519,0.178422769715379,4,"Replicate2",0.735178310271122,0.0863989200134998
"133",29984,10468,19516,0.210505352521616,0.245764407684098,1.04535752401281,0.0298492529348986,0,0.0174092849519744,24.5723719316969,18499,10333,1152,24.3473614574322,24.5723719316969,"0.03_0.03_0.04_0.02_0.03_0.05_0.05_0.05_0.03_0.05_0.07_0.1_0.07_0.12_0.19_0.14_0.27_0.16_0.43_0.11","Cas9",4,8468,"g2",0.597130006425359,0.349119530416222,0.344617129135539,4,"Replicate2",0.616962379935966,0.0384204909284952
"134",15920,5970,9950,0.345909725511504,0.460427135678392,2.31111809045226,0.201005025125628,0.184673366834171,0.0199120603015075,22.4833542713568,9122,5963,835,20.9761976498945,22.4833542713568,"0.04_0.07_0.02_0.02_0.04_0.06_0.05_0.02_0.05_0.04_0.03_0.1_0.14_0.17_0.16_0.32_0.22_0.29_0.3_0.06","Cas9",10,8468,"g3",0.566564172645485,0.375,0.374560301507538,10,"Replicate2",0.572989949748744,0.0524497487437186
"135",23360,4121,19239,0.407260361141772,0.596018835616438,2.84541952054795,0.236001712328767,0.0357020547945206,0.0857876712328767,22.4298801369863,16119,4079,3162,21.8861573569836,22.4298801369863,"0.04_0.08_0.08_0.07_0.09_0.07_0.07_0.09_0.07_0.08_0.14_0.11_0.17_0.12_0.15_0.25_0.29_0.18_0.4_0.12","Cas9",10,8468,"g1",0.731743496120493,0.176412671232877,0.174614726027397,10,"Replicate2",0.690025684931507,0.135359589041096
"136",21734,5343,16391,0.238176118804027,0.270405815772522,1.2914787889942,0.0189104628692371,0,0.0113186712064047,24.4193429649397,15284,5255,1195,24.2341768311184,24.4193429649397,"0.03_0.04_0.03_0.02_0.03_0.04_0.03_0.02_0.03_0.03_0.06_0.07_0.05_0.09_0.12_0.08_0.21_0.19_0.39_0.08","Cas9",10,8468,"g2",0.685271123374723,0.245836017300083,0.241787061746572,10,"Replicate2",0.703229962271096,0.0549829759823318
"137",17855,11348,6507,0.271800532755198,1.2741528983478,0.889778773452814,0.860095211425371,0.466647997759731,0.142369084290115,23.9869504340521,4165,11329,2361,22.22770456635,23.9869504340521,"0.17_0.22_0.21_0.2_0.16_0.11_0.1_0.14_0.22_0.13_0.14_0.12_0.19_0.15_0.22_0.33_0.32_0.43_0.14_0.53","BE3",4,8468,"g5",0.322447968285431,0.635564267712125,0.634500140016802,4,"Replicate2",0.233267992159059,0.132231867824139
"138",11686,3019,8667,0.383829830636556,0.977494437788807,2.27742597980489,0.57333561526613,0.312681841519767,0.0971247646756803,22.9293171316105,7633,3012,1041,22.2103988932442,22.9293171316105,"0.06_0.1_0.12_0.11_0.1_0.09_0.09_0.18_0.12_0.1_0.18_0.13_0.19_0.13_0.12_0.3_0.21_0.44_0.35_0.09","BE3",10,8468,"g4",0.666897506925208,0.258343316789321,0.257744309430087,10,"Replicate2",0.653174739003936,0.0890809515659764
"139",5594,902,4692,0.379208534383719,1.03289238469789,2.15427243475152,0.579013228459063,0.342688594923132,0.0652484805148373,22.9805148373257,4173,901,520,22.5927977839335,22.9805148373257,"0.04_0.06_0.07_0.08_0.07_0.06_0.05_0.13_0.07_0.08_0.14_0.12_0.17_0.17_0.15_0.3_0.25_0.54_0.48_0.12","BE3",4,8468,"g4",0.759223300970874,0.16124419020379,0.161065427243475,4,"Replicate2",0.745977833392921,0.0929567393636039
"140",12921,1974,10947,0.394943023022202,0.9895518922684,2.38015633464902,0.527281170188066,0.363439362278461,0.0690349044191626,22.4478755514279,9950,1967,1004,21.9895928427972,22.4478755514279,"0.04_0.04_0.06_0.06_0.06_0.04_0.04_0.06_0.05_0.06_0.12_0.09_0.11_0.12_0.11_0.22_0.19_0.54_0.46_0.12","Cas9",10,8468,"g4",0.751751133086115,0.152774553053169,0.152232799318938,10,"Replicate2",0.770064236514202,0.0777029641668602
"141",21069,9752,11317,0.284879473837699,0.378470739000427,1.77711329441359,0.18695714082301,0.171816412739095,0.0157102852532156,23.1269163225592,10541,9729,799,21.5196649029982,23.1269163225592,"0.02_0.05_0.03_0.03_0.03_0.04_0.04_0.03_0.05_0.04_0.04_0.11_0.19_0.2_0.2_0.36_0.32_0.25_0.3_0.06","Cas9",4,8468,"g3",0.477087812486826,0.462860126251839,0.461768475010679,4,"Replicate2",0.500308510133371,0.0379230148559495
"142",410,182,228,0.242535986865989,1.28292682926829,1.33170731707317,0.917073170731707,0.717073170731707,0.0560975609756098,27.7878048780488,206,181,23,26.0393013100437,27.7878048780488,"0.2_0.05_0.12_0.03_0.05_0.08_0.05_0.1_0.06_0.12_0.02_0.11_0.09_0.1_0.07_0.12_0.09_0.16_0.17_0.12","Cas9",4,8468,"g9",0.517006802721088,0.44390243902439,0.441463414634146,4,"Replicate2",0.502439024390244,0.0560975609756098
"143",11842,3617,8225,0.253883761705751,0.668383718966391,1.08731633170073,0.143303496031076,0,0.0306536058098294,24.74691775038,6959,3608,1275,24.6360213747875,24.74691775038,"0.07_0.19_0.19_0.09_0.17_0.18_0.15_0.15_0.09_0.1_0.12_0.16_0.15_0.12_0.18_0.16_0.17_0.24_0.22_0.13","BE3",18,8468,"g2",0.624905029630755,0.305438270562405,0.304678263806789,18,"Replicate2",0.587654112481,0.107667623712211
"144",459,275,184,0.283175836794885,0.525054466230937,2.5599128540305,0.202614379084967,0.0196078431372549,0.0544662309368192,26.6492374727669,131,266,62,22.0310880829016,26.6492374727669,"0.01_0.09_0.01_0.04_0.05_0_0.07_0.06_0.06_0.08_0.07_0.08_0.09_0.05_0.06_0.1_0.06_0.11_0.13_0.23","Cas9",18,8468,"g6",0.347826086956522,0.599128540305011,0.579520697167756,18,"Replicate2",0.285403050108932,0.135076252723312
"145",2121,688,1433,0.322720295107383,0.983498349834984,1.6034889203206,0.540782649693541,0.033003300330033,0.113154172560113,23.983026874116,1234,686,201,23.4968641114983,23.983026874116,"0.07_0.22_0.14_0.16_0.17_0.13_0.15_0.14_0.1_0.13_0.24_0.21_0.29_0.28_0.11_0.28_0.4_0.09_0.36_0.13","BE3",10,8468,"g1",0.615021459227468,0.324375294672324,0.323432343234323,10,"Replicate2",0.581801037246582,0.0947666195190948
"146",1492,126,1366,0.272296542185218,1.87734584450402,1.05630026809651,1.45040214477212,1.30898123324397,0.0449061662198391,26.902144772118,1251,125,116,26.6188734455011,26.902144772118,"0.16_0.1_0.02_0.08_0.11_0.1_0.1_0.07_0.07_0.09_0.05_0.08_0.07_0.14_0.08_0.18_0.14_0.12_0.16_0.16","Cas9",18,8468,"g9",0.851620947630923,0.0844504021447721,0.0837801608579088,18,"Replicate2",0.838471849865952,0.0777479892761394
"147",1107,187,920,0.292624921103801,1.93947606142728,1.2710027100271,1.4706413730804,1.21409214092141,0.0776874435411021,26.9575429087624,812,186,109,26.343105320304,26.9575429087624,"0.23_0.1_0.11_0.08_0.07_0.09_0.06_0.06_0.07_0.1_0.09_0.12_0.07_0.13_0.12_0.09_0.1_0.15_0.16_0.14","Cas9",10,8468,"g9",0.758450123660346,0.168925022583559,0.168021680216802,10,"Replicate2",0.733514001806685,0.0984643179765131
"148",36198,6811,29387,0.289497261469868,0.410188408199348,1.57878888336372,0.0268799381181281,0,0.0113542184651086,23.7664235593127,26034,6756,3408,23.4833231438082,23.7664235593127,"0.05_0.04_0.04_0.02_0.04_0.05_0.05_0.03_0.04_0.05_0.06_0.11_0.06_0.1_0.16_0.09_0.21_0.23_0.37_0.1","Cas9",18,8468,"g2",0.75177794832438,0.188159566826897,0.186640145864412,18,"Replicate2",0.719211006132936,0.0941488480026521
"149",390,88,302,0.280756655599844,1.7,1.3025641025641,1.23076923076923,0.979487179487179,0.0538461538461538,27.1897435897436,264,88,38,26.3708609271523,27.1897435897436,"0.27_0.15_0.06_0.1_0.16_0.18_0.1_0.15_0.11_0.16_0_0.08_0.03_0.19_0.09_0.11_0.22_0.11_0.19_0.18","Cas9",10,8468,"g9",0.700696055684455,0.225641025641026,0.225641025641026,10,"Replicate2",0.676923076923077,0.0974358974358974
"150",286,159,127,0.331333354907646,1.48251748251748,1.8951048951049,0.751748251748252,0.0734265734265734,0.262237762237762,27.6783216783217,67,156,63,24.8923076923077,27.6783216783217,"0.02_0.27_0.16_0.04_0.12_0.02_0.07_0.09_0.07_0.06_0.15_0.07_0.22_0.08_0.05_0.23_0.1_0.32_0.23_0.19","BE3",10,8468,"g6",0.372434017595308,0.555944055944056,0.545454545454545,10,"Replicate2",0.234265734265734,0.22027972027972
"151",18448,14596,3852,0.139483510727147,0.350498699045967,0.424924111014744,0.226203382480486,0.186036426712923,0.0220620121422376,24.3571118820468,3388,14557,503,21.9519403752249,24.3571118820468,"0.05_0.12_0.06_0.07_0.05_0.05_0.03_0.05_0.07_0.03_0.06_0.07_0.09_0.16_0.13_0.26_0.22_0.44_0.13_0.48","Cas9",4,8468,"g5",0.19132767098793,0.791196877710321,0.789082827406765,4,"Replicate2",0.183651344319167,0.0272658282740676
